의안번호,Target,Source
2009335,9771038,9770678
2009335,9771038,9770867
2009335,9771038,9770886
2009335,9771038,9770905
2009335,9771038,9770927
2009335,9771038,9771016
2009335,9771038,9771020
2009335,9771038,9771021
2009335,9771038,9771061
2009336,9770767,9770439
2009336,9770767,9770450
2009336,9770767,9770670
2009336,9770767,9770727
2009336,9770767,9770802
2009336,9770767,9770811
2009336,9770767,9770825
2009336,9770767,9770958
2009336,9770767,9770972
2009336,9770767,9770974
2009336,9770767,9771023
2009336,9770767,9771042
2009336,9770767,9771046
2009336,9770767,9771050
2009336,9770767,9771054
2009337,9770825,9770719
2009337,9770825,9770725
2009337,9770825,9770768
2009337,9770825,9770824
2009337,9770825,9770837
2009337,9770825,9770860
2009337,9770825,9770883
2009337,9770825,9770919
2009337,9770825,9770985
2009337,9770825,9771005
2009338,9770846,9770380
2009338,9770846,9770765
2009338,9770846,9770786
2009338,9770846,9770926
2009338,9770846,9770936
2009338,9770846,9770973
2009338,9770846,9770988
2009338,9770846,9771001
2009338,9770846,9771086
2009339,9770356,9770084
2009339,9770356,9770386
2009339,9770356,9770768
2009339,9770356,9770779
2009339,9770356,9770786
2009339,9770356,9770792
2009339,9770356,9770905
2009339,9770356,9770931
2009339,9770356,9771038
2009339,9770356,9771065
2009340,9771038,9770678
2009340,9771038,9770867
2009340,9771038,9770886
2009340,9771038,9770905
2009340,9771038,9770927
2009340,9771038,9771016
2009340,9771038,9771020
2009340,9771038,9771021
2009340,9771038,9771061
2009341,9770084,9770372
2009341,9770084,9770587
2009341,9770084,9770623
2009341,9770084,9770712
2009341,9770084,9770761
2009341,9770084,9770786
2009341,9770084,9770836
2009341,9770084,9770876
2009341,9770084,9770878
2009341,9770084,9770953
2009341,9770084,9770957
2009341,9770084,9770966
2009341,9770084,9770989
2009341,9770084,9771009
2009341,9770084,9771080
2009342,9770994,9770084
2009342,9770994,9770808
2009342,9770994,9770826
2009342,9770994,9770881
2009342,9770994,9770939
2009342,9770994,9770941
2009342,9770994,9770950
2009342,9770994,9770966
2009342,9770994,9770983
2009342,9770994,9770986
2009342,9770994,9771010
2009342,9770994,9771038
2009342,9770994,9771059
2009342,9770994,9771066
2009343,9771067,9770808
2009343,9771067,9770932
2009343,9771067,9770966
2009343,9771067,9770984
2009343,9771067,9770986
2009343,9771067,9770989
2009343,9771067,9771035
2009343,9771067,9771061
2009343,9771067,9771082
2009344,9770973,9770372
2009344,9770973,9770723
2009344,9770973,9770753
2009344,9770973,9770786
2009344,9770973,9770807
2009344,9770973,9770951
2009344,9770973,9770968
2009344,9770973,9770984
2009344,9770973,9771037
2009344,9770973,9771056
2009345,9770984,9770372
2009345,9770984,9770807
2009345,9770984,9770881
2009345,9770984,9770951
2009345,9770984,9770953
2009345,9770984,9770973
2009345,9770984,9770986
2009345,9770984,9770989
2009345,9770984,9770995
2009345,9770984,9771016
2009345,9770984,9771037
2009345,9770984,9771066
2009345,9770984,9771068
2009346,9770945,9770229
2009346,9770945,9770822
2009346,9770945,9770858
2009346,9770945,9770883
2009346,9770945,9770895
2009346,9770945,9770913
2009346,9770945,9770918
2009346,9770945,9770928
2009346,9770945,9771012
2009346,9770945,9771072
2009347,9771024,9770439
2009347,9771024,9770499
2009347,9771024,9770602
2009347,9771024,9770716
2009347,9771024,9770727
2009347,9771024,9770776
2009347,9771024,9770899
2009347,9771024,9771034
2009347,9771024,9771052
2009347,9771024,9771055
2009348,9771040,9770439
2009348,9771040,9770685
2009348,9771040,9770727
2009348,9771040,9770914
2009348,9771040,9770916
2009348,9771040,9771039
2009348,9771040,9771042
2009348,9771040,9771044
2009348,9771040,9771050
2009348,9771040,9771053
2009349,9771040,9770439
2009349,9771040,9770542
2009349,9771040,9770708
2009349,9771040,9770740
2009349,9771040,9770916
2009349,9771040,9770961
2009349,9771040,9771034
2009349,9771040,9771044
2009349,9771040,9771045
2009350,9770716,9770719
2009350,9770716,9770721
2009350,9770716,9770829
2009350,9770716,9770837
2009350,9770716,9770913
2009350,9770716,9770947
2009350,9770716,9770961
2009350,9770716,9770996
2009350,9770716,9771044
2009351,9770997,9770084
2009351,9770997,9770386
2009351,9770997,9770753
2009351,9770997,9770761
2009351,9770997,9770973
2009351,9770997,9770989
2009351,9770997,9770991
2009351,9770997,9771038
2009351,9770997,9771059
2009352,9770997,9770084
2009352,9770997,9770386
2009352,9770997,9770753
2009352,9770997,9770761
2009352,9770997,9770973
2009352,9770997,9770989
2009352,9770997,9770991
2009352,9770997,9771038
2009352,9770997,9771059
2009353,9770997,9770084
2009353,9770997,9770386
2009353,9770997,9770753
2009353,9770997,9770761
2009353,9770997,9770973
2009353,9770997,9770989
2009353,9770997,9770991
2009353,9770997,9771038
2009353,9770997,9771059
2009354,9770881,9770084
2009354,9770881,9770380
2009354,9770881,9770573
2009354,9770881,9770587
2009354,9770881,9770937
2009354,9770881,9770952
2009354,9770881,9770984
2009354,9770881,9770995
2009354,9770881,9771014
2009354,9770881,9771064
2009355,9771036,9770542
2009355,9771036,9770721
2009355,9771036,9770725
2009355,9771036,9770824
2009355,9771036,9770860
2009355,9771036,9770908
2009355,9771036,9770996
2009355,9771036,9771008
2009355,9771036,9771049
2009357,9770899,9770768
2009357,9770899,9770824
2009357,9770899,9770908
2009357,9770899,9770914
2009357,9770899,9770985
2009357,9770899,9771034
2009357,9770899,9771040
2009357,9770899,9771055
2009357,9770899,9771080
2009358,9770826,9770764
2009358,9770826,9770808
2009358,9770826,9770936
2009358,9770826,9770950
2009358,9770826,9770981
2009358,9770826,9770993
2009358,9770826,9770995
2009358,9770826,9771000
2009358,9770826,9770948
2009359,9770822,9770458
2009359,9770822,9771013
2009359,9770822,9771014
2009359,9770822,9771018
2009359,9770822,9771021
2009359,9770822,9771069
2009359,9770822,9771078
2009359,9770822,9771080
2009359,9770822,9771081
2009360,9770822,9770458
2009360,9770822,9770969
2009360,9770822,9771018
2009360,9770822,9771021
2009360,9770822,9771022
2009360,9770822,9771075
2009360,9770822,9771078
2009360,9770822,9771081
2009360,9770822,9770948
2009361,9770959,9770573
2009361,9770959,9770712
2009361,9770959,9770752
2009361,9770959,9770852
2009361,9770959,9770933
2009361,9770959,9770935
2009361,9770959,9770973
2009361,9770959,9770986
2009361,9770959,9770989
2009361,9770959,9770995
2009361,9770959,9771001
2009361,9770959,9771058
2009361,9770959,9771066
2009361,9770959,9771067
2009362,9771041,9770592
2009362,9771041,9770602
2009362,9771041,9770768
2009362,9771041,9770860
2009362,9771041,9770862
2009362,9771041,9771008
2009362,9771041,9771042
2009362,9771041,9771045
2009362,9771041,9771046
2009363,9771069,9770688
2009363,9771069,9770776
2009363,9771069,9770969
2009363,9771069,9771014
2009363,9771069,9771016
2009363,9771069,9771019
2009363,9771069,9771051
2009363,9771069,9771056
2009363,9771069,9771068
2009363,9771069,9771070
2009363,9771069,9771071
2009363,9771069,9771075
2009363,9771069,9771077
2009363,9771069,9771080
2009363,9771069,9771081
2009364,9771005,9770406
2009364,9771005,9770458
2009364,9771005,9770542
2009364,9771005,9770602
2009364,9771005,9770727
2009364,9771005,9770742
2009364,9771005,9770768
2009364,9771005,9770907
2009364,9771005,9770930
2009364,9771005,9770972
2009364,9771005,9771044
2009364,9771005,9771050
2009365,9770765,9770784
2009365,9770765,9770807
2009365,9770765,9770808
2009365,9770765,9770839
2009365,9770765,9770846
2009365,9770765,9770932
2009365,9770765,9770934
2009365,9770765,9770973
2009365,9770765,9770993
2009365,9770765,9770999
2009365,9770765,9771060
2009365,9770765,9771061
2009365,9770765,9771068
2009365,9770765,9771085
2009366,9770765,9770784
2009366,9770765,9770807
2009366,9770765,9770808
2009366,9770765,9770839
2009366,9770765,9770934
2009366,9770765,9770973
2009366,9770765,9770993
2009366,9770765,9770999
2009366,9770765,9771060
2009366,9770765,9771061
2009366,9770765,9771068
2009366,9770765,9771085
2009367,9770765,9770807
2009367,9770765,9770808
2009367,9770765,9770839
2009367,9770765,9770932
2009367,9770765,9770934
2009367,9770765,9770935
2009367,9770765,9770973
2009367,9770765,9770993
2009367,9770765,9770999
2009367,9770765,9771060
2009367,9770765,9771061
2009367,9770765,9771063
2009367,9770765,9771068
2009367,9770765,9771085
2009368,9770779,9770741
2009368,9770779,9770792
2009368,9770779,9770807
2009368,9770779,9770874
2009368,9770779,9770941
2009368,9770779,9770953
2009368,9770779,9771038
2009368,9770779,9771065
2009368,9770779,9771068
2009369,9770779,9770741
2009369,9770779,9770792
2009369,9770779,9770807
2009369,9770779,9770874
2009369,9770779,9770941
2009369,9770779,9770953
2009369,9770779,9771038
2009369,9770779,9771065
2009369,9770779,9771068
2009370,9770871,9770786
2009370,9770871,9770881
2009370,9770871,9770934
2009370,9770871,9770986
2009370,9770871,9770989
2009370,9770871,9770993
2009370,9770871,9770994
2009370,9770871,9770995
2009370,9770871,9770999
2009370,9770871,9771019
2009370,9770871,9771063
2009370,9770871,9771074
2009370,9770871,9771083
2009371,9770765,9770784
2009371,9770765,9770839
2009371,9770765,9770846
2009371,9770765,9770932
2009371,9770765,9770934
2009371,9770765,9770973
2009371,9770765,9770993
2009371,9770765,9770999
2009371,9770765,9771060
2009371,9770765,9771061
2009371,9770765,9771085
2009372,9770765,9770807
2009372,9770765,9770808
2009372,9770765,9770839
2009372,9770765,9770932
2009372,9770765,9770934
2009372,9770765,9770973
2009372,9770765,9770999
2009372,9770765,9771060
2009372,9770765,9771061
2009372,9770765,9771068
2009372,9770765,9771085
2009373,9770765,9770807
2009373,9770765,9770808
2009373,9770765,9770839
2009373,9770765,9770846
2009373,9770765,9770932
2009373,9770765,9770934
2009373,9770765,9770935
2009373,9770765,9770999
2009373,9770765,9771060
2009373,9770765,9771061
2009373,9770765,9771068
2009374,9771082,9770764
2009374,9771082,9770807
2009374,9771082,9770869
2009374,9771082,9770989
2009374,9771082,9771031
2009374,9771082,9771068
2009374,9771082,9771083
2009374,9771082,9771084
2009374,9771082,9771085
2009375,9770765,9770807
2009375,9770765,9770808
2009375,9770765,9770839
2009375,9770765,9770846
2009375,9770765,9770932
2009375,9770765,9770934
2009375,9770765,9770935
2009375,9770765,9770973
2009375,9770765,9770993
2009375,9770765,9770999
2009375,9770765,9771060
2009375,9770765,9771061
2009375,9770765,9771068
2009375,9770765,9771085
2009376,9770713,9770458
2009376,9770713,9770566
2009376,9770713,9770969
2009376,9770713,9770993
2009376,9770713,9771014
2009376,9770713,9771069
2009376,9770713,9771071
2009376,9770713,9771077
2009376,9770713,9771080
2009376,9770713,9770948
2009377,9770858,9770497
2009377,9770858,9770534
2009377,9770858,9770776
2009377,9770858,9770812
2009377,9770858,9770883
2009377,9770858,9770912
2009377,9770858,9770914
2009377,9770858,9770928
2009377,9770858,9770945
2009377,9770858,9771012
2009378,9770713,9770356
2009378,9770713,9770458
2009378,9770713,9770566
2009378,9770713,9770784
2009378,9770713,9770929
2009378,9770713,9770969
2009378,9770713,9770993
2009378,9770713,9771014
2009378,9770713,9771016
2009378,9770713,9771022
2009378,9770713,9771061
2009378,9770713,9771069
2009378,9770713,9771071
2009378,9770713,9771077
2009378,9770713,9771080
2009378,9770713,9770948
2009379,9770826,9770279
2009379,9770826,9770439
2009379,9770826,9770678
2009379,9770826,9770883
2009379,9770826,9770939
2009379,9770826,9770959
2009379,9770826,9771000
2009379,9770826,9771022
2009379,9770826,9771053
2009379,9770826,9771068
2009380,9770713,9770356
2009380,9770713,9770458
2009380,9770713,9770566
2009380,9770713,9770784
2009380,9770713,9770929
2009380,9770713,9770969
2009380,9770713,9770993
2009380,9770713,9771014
2009380,9770713,9771016
2009380,9770713,9771022
2009380,9770713,9771061
2009380,9770713,9771069
2009380,9770713,9771071
2009380,9770713,9771077
2009380,9770713,9771080
2009380,9770713,9770948
2009381,9770826,9770764
2009381,9770826,9770808
2009381,9770826,9770836
2009381,9770826,9770876
2009381,9770826,9770936
2009381,9770826,9770946
2009381,9770826,9771000
2009381,9770826,9771017
2009381,9770826,9771061
2009381,9770826,9771068
2009382,9771049,9770721
2009382,9771049,9770725
2009382,9771049,9770768
2009382,9771049,9770811
2009382,9771049,9770899
2009382,9771049,9770919
2009382,9771049,9771024
2009382,9771049,9771036
2009382,9771049,9771053
2009383,9770858,9770497
2009383,9770858,9770534
2009383,9770858,9770776
2009383,9770858,9770812
2009383,9770858,9770883
2009383,9770858,9770912
2009383,9770858,9770914
2009383,9770858,9770928
2009383,9770858,9770945
2009383,9770858,9771012
2009384,9770765,9770784
2009384,9770765,9770808
2009384,9770765,9770839
2009384,9770765,9770932
2009384,9770765,9770934
2009384,9770765,9770973
2009384,9770765,9770999
2009384,9770765,9771060
2009384,9770765,9771061
2009385,9770713,9770295
2009385,9770713,9770458
2009385,9770713,9770566
2009385,9770713,9770678
2009385,9770713,9770784
2009385,9770713,9770969
2009385,9770713,9771014
2009385,9770713,9771061
2009385,9770713,9771069
2009385,9770713,9771077
2009385,9770713,9771080
2009385,9770713,9770948
2009386,9770719,9770439
2009386,9770719,9770721
2009386,9770719,9770740
2009386,9770719,9770742
2009386,9770719,9770961
2009386,9770719,9770964
2009386,9770719,9770985
2009386,9770719,9771008
2009386,9770719,9771023
2009387,9770786,9770084
2009387,9770786,9770386
2009387,9770786,9770587
2009387,9770786,9770678
2009387,9770786,9770741
2009387,9770786,9770798
2009387,9770786,9770871
2009387,9770786,9770946
2009387,9770786,9770999
2009387,9770786,9771010
2009388,9770786,9770084
2009388,9770786,9770386
2009388,9770786,9770587
2009388,9770786,9770678
2009388,9770786,9770741
2009388,9770786,9770798
2009388,9770786,9770871
2009388,9770786,9770946
2009388,9770786,9770999
2009388,9770786,9771010
2009389,9771077,9770295
2009389,9771077,9770458
2009389,9771077,9770678
2009389,9771077,9771016
2009389,9771077,9771018
2009389,9771077,9771020
2009389,9771077,9771021
2009389,9771077,9771069
2009389,9771077,9771075
2009389,9771077,9771079
2009390,9770594,9770678
2009390,9770594,9770867
2009390,9770594,9771013
2009390,9770594,9771015
2009390,9770594,9771016
2009390,9770594,9771070
2009390,9770594,9771079
2009390,9770594,9771080
2009390,9770594,9770948
2009391,9770786,9770084
2009391,9770786,9770386
2009391,9770786,9770587
2009391,9770786,9770678
2009391,9770786,9770741
2009391,9770786,9770798
2009391,9770786,9770871
2009391,9770786,9770946
2009391,9770786,9770999
2009391,9770786,9771010
2009392,9770786,9770084
2009392,9770786,9770386
2009392,9770786,9770587
2009392,9770786,9770678
2009392,9770786,9770741
2009392,9770786,9770798
2009392,9770786,9770871
2009392,9770786,9770946
2009392,9770786,9770999
2009392,9770786,9771010
2009393,9770786,9770084
2009393,9770786,9770386
2009393,9770786,9770587
2009393,9770786,9770678
2009393,9770786,9770741
2009393,9770786,9770798
2009393,9770786,9770871
2009393,9770786,9770946
2009393,9770786,9770999
2009393,9770786,9771010
2009394,9770786,9770084
2009394,9770786,9770386
2009394,9770786,9770587
2009394,9770786,9770678
2009394,9770786,9770741
2009394,9770786,9770798
2009394,9770786,9770871
2009394,9770786,9770946
2009394,9770786,9770999
2009394,9770786,9771010
2009395,9770786,9770084
2009395,9770786,9770386
2009395,9770786,9770587
2009395,9770786,9770678
2009395,9770786,9770741
2009395,9770786,9770798
2009395,9770786,9770871
2009395,9770786,9770946
2009395,9770786,9770999
2009395,9770786,9771010
2009396,9770997,9770084
2009396,9770997,9770386
2009396,9770997,9770753
2009396,9770997,9770761
2009396,9770997,9770973
2009396,9770997,9770989
2009396,9770997,9770991
2009396,9770997,9771038
2009396,9770997,9771059
2009397,9770765,9770807
2009397,9770765,9770808
2009397,9770765,9770932
2009397,9770765,9770934
2009397,9770765,9770935
2009397,9770765,9770973
2009397,9770765,9770993
2009397,9770765,9770999
2009397,9770765,9771060
2009397,9770765,9771061
2009397,9770765,9771068
2009397,9770765,9771085
2009398,9771049,9770387
2009398,9771049,9770450
2009398,9771049,9770512
2009398,9771049,9770719
2009398,9771049,9770721
2009398,9771049,9770725
2009398,9771049,9770744
2009398,9771049,9770768
2009398,9771049,9770776
2009398,9771049,9770835
2009398,9771049,9770838
2009398,9771049,9770944
2009398,9771049,9770964
2009398,9771049,9771002
2009398,9771049,9771005
2009398,9771049,9771026
2009398,9771049,9771027
2009398,9771049,9771034
2009398,9771049,9771040
2009398,9771049,9771043
2009398,9771049,9771045
2009398,9771049,9771048
2009398,9771049,9771052
2009398,9771049,9771053
2009399,9770713,9770295
2009399,9770713,9770458
2009399,9770713,9770566
2009399,9770713,9770678
2009399,9770713,9770784
2009399,9770713,9771014
2009399,9770713,9771069
2009399,9770713,9771080
2009399,9770713,9770948
2009400,9770295,9770462
2009400,9770295,9770566
2009400,9770295,9770713
2009400,9770295,9770858
2009400,9770295,9770867
2009400,9770295,9770920
2009400,9770295,9771022
2009400,9770295,9771059
2009400,9770295,9771069
2009400,9770295,9771077
2009400,9770295,9771080
2009401,9770859,9770712
2009401,9770859,9770784
2009401,9770859,9770852
2009401,9770859,9770929
2009401,9770859,9770933
